id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	79	79	96	17	0	17	0	0
1	0	0	0	118	57	61	118	122	0
3	0	109	118	173	27	28	64	65	9
4	0	691	691	809	94	24	118	48	0
5	0	811	811	816	5	0	5	0	0
6	0	860	860	863	3	0	3	0	0
7	0	947	947	999	44	8	52	16	0
8	0	1052	1052	1053	1	0	1	0	0
10	0	1642	1642	1653	7	4	11	8	0
9	0	1510	1510	1686	50	126	176	252	0
11	0	1756	1756	1850	90	1	94	5	0
12	0	1811	1820	1857	11	13	46	48	9
13	0	1878	1878	2002	93	31	124	62	0
14	0	2212	2212	2257	33	12	45	24	0
16	0	2416	2434	2524	33	39	108	114	18
15	0	2329	2329	2645	240	76	316	152	0
18	0	2794	2868	2872	4	0	78	74	74
17	0	2786	2786	2887	97	3	101	7	0
19	0	2875	2887	2965	70	8	90	28	12
20	0	2980	2980	2994	14	0	14	0	0
21	0	3198	3198	3223	25	0	25	0	0
22	0	3229	3229	3294	61	4	65	8	0
23	0	3515	3515	3525	10	0	10	0	0
24	0	3517	3525	3554	28	1	37	10	8
25	0	3805	3805	3895	41	49	90	98	0
26	0	4022	4022	4035	12	1	13	2	0
27	0	4060	4060	4076	16	0	16	0	0
28	0	4492	4492	4501	9	0	9	0	0
29	0	4606	4606	4613	7	0	7	0	0
30	0	4848	4848	4874	14	12	26	24	0
33	0	4912	4916	4940	14	8	28	22	4
34	0	4922	4940	4957	17	0	35	18	18
32	0	4891	4907	4974	26	15	83	72	16
31	0	4880	4880	5046	101	32	166	97	0
35	0	5060	5060	5068	8	0	8	0	0
36	0	5136	5136	5202	34	32	66	64	0
37	0	5312	5312	5439	60	57	127	124	0
38	0	5411	5411	5460	26	20	49	43	0
39	0	5841	5841	5868	20	7	27	14	0
40	0	6096	6096	6130	12	22	34	44	0
41	0	6625	6625	6702	58	19	77	38	0
42	0	6693	6702	6805	35	68	112	145	9
43	0	6973	6973	7022	24	25	49	50	0
45	0	7166	7177	7186	9	0	20	11	11
44	0	7165	7165	7238	61	12	73	24	0
48	0	7289	7293	7348	34	14	59	39	4
47	0	7264	7268	7361	56	15	97	56	4
46	0	7262	7262	7377	25	67	115	157	0
49	0	7352	7377	7508	93	38	156	101	25
50	0	7510	7510	7574	48	16	64	32	0
51	0	7691	7691	7755	26	38	64	76	0
52	0	7756	7756	7876	80	40	120	80	0
53	0	7943	7943	7998	52	3	55	6	0
54	0	8075	8075	8078	3	0	3	0	0
55	0	8297	8297	8319	22	0	22	0	0
56	0	8332	8332	8350	8	10	18	20	0
57	0	8439	8439	8531	29	63	92	126	0
58	0	8541	8541	8545	4	0	4	0	0
59	0	8739	8739	8761	22	0	22	0	0
60	0	8758	8761	8802	34	7	44	17	3
61	0	9024	9024	9121	92	5	97	10	0
62	0	9050	9079	9141	23	3	91	71	29
63	0	9243	9243	9272	16	13	29	26	0
64	0	9548	9548	9584	36	0	36	0	0
65	0	9723	9723	9745	22	0	22	0	0
66	0	9984	9984	9989	5	0	5	0	0
0	0	0	0	10035	7587	0	10035	2448	0
