id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	16	16	27	11	0	11	0	0
1	0	0	0	47	29	7	47	25	0
3	1	88	88	118	30	0	30	0	0
4	0	277	277	294	17	0	17	0	0
5	0	337	337	350	13	0	13	0	0
6	0	401	401	421	17	3	20	6	0
7	1	488	488	516	28	0	28	0	0
8	2	592	592	749	84	73	157	146	0
9	0	755	755	764	9	0	9	0	0
10	0	882	882	926	24	20	44	40	0
11	0	1253	1253	1279	21	5	26	10	0
12	0	1374	1374	1378	4	0	4	0	0
13	1	1567	1567	1624	48	9	57	18	0
14	0	1781	1781	1784	3	0	3	0	0
15	0	1956	1956	1960	4	0	4	0	0
16	2	2033	2033	2077	44	0	44	0	0
17	1	2199	2199	2251	41	11	52	22	0
18	0	2340	2340	2342	2	0	2	0	0
19	0	2562	2562	2572	10	0	10	0	0
20	1	2576	2576	2615	38	1	39	2	0
21	2	2723	2723	2826	83	20	103	40	0
22	1	3011	3011	3082	51	20	71	40	0
23	0	3136	3136	3179	11	32	43	64	0
24	1	3145	3145	3201	45	1	56	12	0
25	0	3371	3371	3374	3	0	3	0	0
26	5	3419	3419	3542	114	9	123	18	0
27	0	3571	3571	3594	15	0	23	8	0
29	0	3592	3614	3628	14	0	36	22	22
28	1	3584	3584	3637	37	0	53	16	0
31	0	4045	4045	4060	3	12	15	24	0
30	0	4023	4023	4063	36	1	40	5	0
32	1	4196	4196	4221	25	0	25	0	0
33	1	4319	4319	4344	25	0	25	0	0
34	0	4604	4604	4639	22	13	35	26	0
35	0	4792	4792	4799	7	0	7	0	0
36	0	4940	4940	4941	1	0	1	0	0
37	1	4951	4951	5024	40	33	73	66	0
38	1	5127	5127	5179	42	10	52	20	0
39	1	5444	5444	5474	29	1	30	2	0
40	0	5711	5711	5715	3	1	4	2	0
41	1	5733	5733	5780	39	8	47	16	0
42	2	5826	5826	5899	71	2	73	4	0
43	0	5929	5929	5952	8	15	23	30	0
45	0	6024	6024	6026	2	0	2	0	0
44	1	5997	5997	6034	35	0	37	2	0
46	0	6043	6043	6063	19	1	20	2	0
47	0	6432	6432	6441	9	0	9	0	0
48	0	6782	6782	6845	34	29	63	58	0
49	0	6960	6960	6977	17	0	17	0	0
50	0	7045	7045	7099	12	22	54	64	0
51	1	7047	7047	7107	48	2	60	14	0
52	0	7464	7464	7494	20	10	30	20	0
53	0	7495	7495	7520	14	11	25	22	0
54	1	7512	7512	7565	38	15	53	30	0
55	1	8055	8055	8193	54	84	138	168	0
56	0	8236	8236	8263	10	7	27	24	0
58	0	8268	8268	8309	28	0	41	13	0
57	0	8245	8245	8319	32	42	74	84	0
59	1	8319	8319	8393	50	4	74	28	0
61	0	8423	8423	8436	13	0	13	0	0
60	2	8342	8342	8473	77	21	131	75	0
62	0	8567	8567	8575	7	1	8	2	0
63	0	8707	8707	8719	12	0	12	0	0
64	1	8773	8773	8820	38	9	47	18	0
66	0	8927	8927	8930	3	0	3	0	0
65	0	8830	8830	8935	37	65	105	133	0
67	2	9051	9051	9122	59	12	71	24	0
69	0	9430	9430	9432	2	0	2	0	0
71	0	9459	9459	9491	18	14	32	28	0
68	0	9379	9379	9497	56	22	118	84	0
70	1	9432	9432	9498	21	0	66	45	0
72	1	9609	9609	9648	28	11	39	22	0
73	0	9745	9745	9755	10	0	10	0	0
0	0	0	0	10000	7952	0	10000	2048	0
