id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	6	0	0	34	8	26	34	52	0
2	7	110	110	163	44	9	53	18	0
3	5	433	433	434	1	0	1	0	0
4	5	469	469	525	48	8	56	16	0
5	6	640	640	679	17	22	39	44	0
6	5	880	880	911	31	0	31	0	0
7	10	982	982	1019	27	10	37	20	0
8	5	1103	1103	1116	13	0	13	0	0
10	5	1145	1145	1147	2	0	2	0	0
9	13	1131	1131	1195	32	32	64	64	0
11	5	1319	1319	1344	25	0	25	0	0
12	5	1609	1609	1610	1	0	1	0	0
13	11	1906	1906	2145	73	166	239	332	0
14	8	2130	2133	2371	116	122	241	247	3
15	5	2807	2807	2812	5	0	5	0	0
16	5	3026	3026	3049	23	0	23	0	0
17	5	3194	3194	3328	95	39	134	78	0
18	5	3305	3328	3340	12	0	35	23	23
19	5	3438	3438	3452	14	0	14	0	0
20	7	3692	3692	3763	59	12	71	24	0
21	5	3906	3906	3927	21	0	21	0	0
22	5	3949	3949	3950	1	0	1	0	0
23	5	4175	4175	4253	78	0	78	0	0
24	35	4519	4519	4624	78	27	105	54	0
26	5	4761	4767	4806	39	0	45	6	6
27	5	4763	4806	4819	13	0	56	43	43
25	25	4664	4664	4864	97	65	200	168	0
28	5	5376	5376	5402	26	0	26	0	0
29	24	5420	5420	5485	62	3	65	6	0
30	8	5712	5712	5744	19	13	32	26	0
32	5	5874	5875	5898	23	0	24	1	1
31	6	5868	5868	5900	9	15	32	38	0
33	5	6567	6567	6569	2	0	2	0	0
35	27	6631	6636	6713	49	3	82	36	5
36	5	6726	6726	6730	4	0	4	0	0
37	5	6743	6743	6773	30	0	30	0	0
34	17	6629	6629	6784	46	34	155	143	0
38	9	6822	6822	6870	15	23	48	56	0
40	18	6857	6857	6940	41	42	83	84	0
39	7	6841	6841	6967	52	69	126	143	0
41	5	7076	7076	7108	32	0	32	0	0
42	5	7111	7111	7126	15	0	15	0	0
43	13	7160	7160	7254	77	17	94	34	0
44	14	7231	7254	7335	47	34	104	91	23
45	15	7284	7284	7339	28	4	55	31	0
47	5	7440	7443	7444	1	0	4	3	3
46	9	7431	7431	7454	22	1	23	2	0
48	5	7526	7526	7553	27	0	27	0	0
49	10	7533	7553	7621	52	16	88	52	20
50	5	7660	7660	7667	7	0	7	0	0
51	3	7870	7870	7889	7	12	19	24	0
52	5	7936	7936	7940	4	0	4	0	0
53	5	7970	7970	7993	23	0	23	0	0
54	5	7985	7993	8004	11	0	19	8	8
55	5	8332	8332	8408	76	0	76	0	0
56	4	8349	8408	8507	69	30	158	119	59
57	31	8489	8507	8580	62	11	91	40	18
58	5	8620	8620	8644	24	0	24	0	0
59	5	8657	8657	8698	41	0	41	0	0
60	10	9299	9299	9335	25	11	36	22	0
61	13	9347	9347	9378	23	8	31	16	0
62	11	9379	9379	9455	19	57	76	114	0
63	5	9519	9519	9537	18	0	18	0	0
64	5	9714	9714	9736	15	7	22	14	0
65	5	9919	9919	9928	9	0	9	0	0
0	0	0	0	10119	8034	0	10119	2085	0
