id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	16	16	23	7	0	7	0	0
1	0	0	0	27	20	7	27	14	0
3	0	88	88	108	20	0	20	0	0
4	0	277	277	289	12	0	12	0	0
5	0	337	337	346	9	0	9	0	0
6	0	401	401	416	12	3	15	6	0
7	0	488	488	507	19	0	19	0	0
8	0	592	592	721	56	73	129	146	0
9	0	755	755	761	6	0	6	0	0
10	0	882	882	919	17	20	37	40	0
11	0	1253	1253	1272	14	5	19	10	0
12	0	1374	1374	1377	3	0	3	0	0
13	0	1567	1567	1608	32	9	41	18	0
14	0	1781	1781	1783	2	0	2	0	0
15	0	1956	1956	1959	3	0	3	0	0
16	0	2033	2033	2062	29	0	29	0	0
17	0	2199	2199	2238	28	11	39	22	0
18	0	2340	2340	2342	2	0	2	0	0
19	0	2562	2562	2569	7	0	7	0	0
20	0	2576	2576	2603	26	1	27	2	0
21	0	2723	2723	2800	57	20	77	40	0
22	0	3011	3011	3065	34	20	54	40	0
24	0	3145	3145	3176	30	1	31	2	0
23	0	3136	3136	3183	8	32	47	71	0
25	0	3371	3371	3373	2	0	2	0	0
26	0	3419	3419	3505	77	9	86	18	0
27	0	3571	3571	3581	10	0	10	0	0
28	0	3584	3584	3609	25	0	25	0	0
29	0	3592	3609	3619	10	0	27	17	17
30	0	4023	4023	4048	24	1	25	2	0
31	0	4045	4048	4062	2	12	17	27	3
32	0	4196	4196	4213	17	0	17	0	0
33	0	4319	4319	4336	17	0	17	0	0
34	0	4604	4604	4632	15	13	28	26	0
35	0	4792	4792	4797	5	0	5	0	0
36	0	4940	4940	4941	1	0	1	0	0
37	0	4951	4951	5011	27	33	60	66	0
38	0	5127	5127	5166	29	10	39	20	0
39	0	5444	5444	5465	20	1	21	2	0
40	0	5711	5711	5715	3	1	4	2	0
41	0	5733	5733	5767	26	8	34	16	0
42	0	5826	5826	5875	47	2	49	4	0
43	0	5929	5929	5950	6	15	21	30	0
44	0	5997	5997	6020	23	0	23	0	0
45	0	6024	6024	6025	1	0	1	0	0
46	0	6043	6043	6057	13	1	14	2	0
47	0	6432	6432	6438	6	0	6	0	0
48	0	6782	6782	6834	23	29	52	58	0
49	0	6960	6960	6971	11	0	11	0	0
50	0	7045	7045	7077	8	22	32	46	0
51	0	7047	7049	7085	32	2	38	8	2
52	0	7464	7464	7488	14	10	24	20	0
53	0	7495	7495	7516	10	11	21	22	0
54	0	7512	7512	7554	27	15	42	30	0
55	0	8055	8055	8176	37	84	121	168	0
56	0	8236	8236	8250	7	7	14	14	0
58	0	8268	8268	8287	19	0	19	0	0
57	0	8245	8250	8315	23	42	70	89	5
59	0	8319	8319	8386	33	4	67	38	0
60	0	8342	8344	8416	51	21	74	44	2
61	0	8423	8423	8432	9	0	9	0	0
62	0	8567	8567	8573	5	1	6	2	0
63	0	8707	8707	8715	8	0	8	0	0
64	0	8773	8773	8807	25	9	34	18	0
65	0	8830	8830	8920	25	65	90	130	0
66	0	8927	8927	8929	2	0	2	0	0
67	0	9051	9051	9104	41	12	53	24	0
68	0	9379	9379	9438	37	22	59	44	0
69	0	9430	9438	9439	1	0	9	8	8
70	0	9432	9439	9453	14	0	21	7	7
71	0	9459	9459	9485	12	14	26	28	0
72	0	9609	9609	9639	19	11	30	22	0
73	0	9745	9745	9752	7	0	7	0	0
75	0	9936	9943	9978	31	4	42	15	7
74	0	9928	9928	9979	16	33	51	68	0
0	0	0	0	10006	8610	0	10006	1396	0
