id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	32	6	26	32	52	0
2	0	110	110	148	29	9	38	18	0
3	0	433	433	434	1	0	1	0	0
4	0	469	469	509	32	8	40	16	0
5	0	640	640	673	11	22	33	44	0
6	0	880	880	901	21	0	21	0	0
7	0	982	982	1010	18	10	28	20	0
8	0	1103	1103	1112	9	0	9	0	0
10	0	1145	1145	1147	2	0	2	0	0
9	0	1131	1131	1185	22	32	54	64	0
11	0	1319	1319	1336	17	0	17	0	0
12	0	1609	1609	1610	1	0	1	0	0
13	0	1906	1906	2120	48	166	214	332	0
14	0	2130	2130	2331	79	122	201	244	0
15	0	2807	2807	2811	4	0	4	0	0
16	0	3026	3026	3042	16	0	16	0	0
17	0	3194	3194	3297	64	39	103	78	0
18	0	3305	3305	3313	8	0	8	0	0
19	0	3438	3438	3447	9	0	9	0	0
20	0	3692	3692	3743	39	12	51	24	0
21	0	3906	3906	3920	14	0	14	0	0
22	0	3949	3949	3950	1	0	1	0	0
23	0	4175	4175	4227	52	0	52	0	0
24	0	4519	4519	4599	53	27	80	54	0
26	0	4761	4761	4787	26	0	26	0	0
27	0	4763	4787	4796	9	0	33	24	24
25	0	4664	4664	4826	65	65	162	162	0
28	0	5376	5376	5394	18	0	18	0	0
29	0	5420	5420	5464	41	3	44	6	0
30	0	5712	5712	5738	13	13	26	26	0
32	0	5874	5874	5890	16	0	16	0	0
31	0	5868	5868	5892	7	15	24	32	0
33	0	6567	6567	6569	2	0	2	0	0
35	0	6631	6634	6686	33	3	55	25	3
34	0	6629	6629	6725	32	34	96	98	0
36	0	6726	6726	6729	3	0	3	0	0
37	0	6743	6743	6763	20	0	20	0	0
38	0	6822	6822	6855	10	23	33	46	0
40	0	6857	6857	6927	28	42	70	84	0
39	0	6841	6841	6947	36	69	106	139	0
41	0	7076	7076	7098	22	0	22	0	0
42	0	7111	7111	7121	10	0	10	0	0
43	0	7160	7160	7228	51	17	68	34	0
44	0	7231	7231	7296	31	34	65	68	0
45	0	7284	7296	7319	19	4	35	20	12
47	0	7440	7440	7441	1	0	1	0	0
46	0	7431	7431	7448	15	1	17	3	0
48	0	7526	7526	7544	18	0	18	0	0
49	0	7533	7544	7595	35	16	62	43	11
50	0	7660	7660	7665	5	0	5	0	0
51	0	7870	7870	7887	5	12	17	24	0
52	0	7936	7936	7939	3	0	3	0	0
53	0	7970	7970	7986	16	0	16	0	0
54	0	7985	7986	7994	8	0	9	1	1
55	0	8332	8332	8383	51	0	51	0	0
56	0	8349	8383	8459	46	30	110	94	34
57	0	8489	8489	8542	42	11	53	22	0
58	0	8620	8620	8636	16	0	16	0	0
59	0	8657	8657	8685	28	0	28	0	0
60	0	9299	9299	9327	17	11	28	22	0
61	0	9347	9347	9371	16	8	24	16	0
62	0	9379	9379	9449	13	57	70	114	0
63	0	9519	9519	9531	12	0	12	0	0
64	0	9714	9714	9731	10	7	17	14	0
65	0	9919	9919	9925	6	0	6	0	0
0	0	0	0	10119	8708	0	10119	1411	0
