id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	36	10	26	36	52	0
2	0	110	110	177	58	9	67	18	0
3	0	433	433	434	1	0	1	0	0
4	0	469	469	540	63	8	71	16	0
5	0	640	640	683	21	22	43	44	0
6	0	880	880	922	42	0	42	0	0
7	0	982	982	1028	36	10	46	20	0
8	0	1103	1103	1120	17	0	17	0	0
10	0	1145	1145	1148	3	0	3	0	0
9	0	1131	1131	1206	43	32	75	64	0
11	0	1319	1319	1352	33	0	33	0	0
12	0	1609	1609	1610	1	0	1	0	0
13	0	1906	1906	2262	94	166	356	428	0
14	0	2130	2130	2409	155	122	279	246	0
15	0	2807	2807	2814	7	0	7	0	0
16	0	3026	3026	3057	31	0	31	0	0
17	0	3194	3194	3359	126	39	165	78	0
18	0	3305	3359	3375	16	0	70	54	54
19	0	3438	3438	3456	18	0	18	0	0
20	0	3692	3692	3782	78	12	90	24	0
21	0	3906	3906	3933	27	0	27	0	0
22	0	3949	3949	3950	1	0	1	0	0
23	0	4175	4175	4279	104	0	104	0	0
24	0	4519	4519	4651	105	27	132	54	0
26	0	4761	4784	4835	51	0	74	23	23
27	0	4763	4835	4853	18	0	90	72	72
25	0	4664	4664	4913	129	65	249	185	0
28	0	5376	5376	5411	35	0	35	0	0
29	0	5420	5420	5505	82	3	85	6	0
30	0	5712	5712	5751	26	13	39	26	0
32	0	5874	5877	5908	31	0	34	3	3
31	0	5868	5868	5911	12	15	43	46	0
33	0	6567	6567	6570	3	0	3	0	0
35	0	6631	6639	6741	65	3	110	48	8
36	0	6726	6741	6746	5	0	20	15	15
37	0	6743	6746	6785	39	0	42	3	3
34	0	6629	6629	6800	62	34	171	143	0
38	0	6822	6822	6875	20	23	53	56	0
40	0	6857	6858	6954	54	42	97	85	1
39	0	6841	6841	6989	69	69	148	148	0
41	0	7076	7076	7119	43	0	43	0	0
42	0	7111	7119	7139	20	0	28	8	8
43	0	7160	7160	7278	101	17	118	34	0
44	0	7231	7278	7373	61	34	142	115	47
45	0	7284	7308	7379	38	4	95	61	24
47	0	7440	7447	7448	1	0	8	7	7
46	0	7431	7431	7461	29	1	30	2	0
48	0	7526	7526	7562	36	0	36	0	0
49	0	7533	7562	7646	68	16	113	61	29
50	0	7660	7660	7670	10	0	10	0	0
51	0	7870	7870	7891	9	12	21	24	0
52	0	7936	7936	7941	5	0	5	0	0
53	0	7970	7970	8001	31	0	31	0	0
54	0	7985	8001	8016	15	0	31	16	16
55	0	8332	8332	8434	102	0	102	0	0
56	0	8349	8434	8555	91	30	206	145	85
58	0	8620	8630	8662	32	0	42	10	10
57	0	8489	8555	8669	82	11	180	109	66
59	0	8657	8669	8724	55	0	67	12	12
60	0	9299	9299	9343	33	11	44	22	0
61	0	9347	9347	9403	30	8	56	34	0
62	0	9379	9379	9460	24	57	81	114	0
63	0	9519	9519	9542	23	0	23	0	0
64	0	9714	9714	9740	19	7	26	14	0
65	0	9919	9919	9931	12	0	12	0	0
0	0	0	0	10119	7358	0	10119	2761	0
